qseid,sseqid,pident,length,mismatch,gapopens,qstart,qend,sstart,send,evalue,bitscore
OTU_472,OZ310474.1,87.5,48,6,0,22,69,27851581,27851534,2.09E-05,60.8
OTU_472,OZ310474.1,88.889,45,5,0,25,69,25372509,25372465,7.29E-05,59.9
OTU_472,OZ310474.1,90.476,42,4,0,28,69,32587851,32587892,7.29E-05,59
OTU_472,OZ310474.1,89.13,46,4,1,24,69,28116949,28116905,2.55E-04,58.1
OTU_472,OZ310474.1,85.417,48,7,0,22,69,1286102,1286149,8.88E-04,56.3
OTU_472,OZ310474.1,85.417,48,7,0,22,69,2704507,2704554,8.88E-04,56.3
OTU_472,OZ310474.1,85.417,48,7,0,22,69,2892985,2892938,8.88E-04,56.3
OTU_472,OZ310474.1,85.417,48,7,0,22,69,4137182,4137229,8.88E-04,56.3
OTU_472,OZ310474.1,85.417,48,7,0,22,69,6603780,6603733,8.88E-04,56.3
OTU_472,OZ310474.1,85.417,48,7,0,22,69,7787185,7787138,8.88E-04,56.3
OTU_472,OZ310474.1,85.417,48,7,0,22,69,9057769,9057816,8.88E-04,56.3
OTU_472,OZ310474.1,85.417,48,7,0,22,69,9258307,9258354,8.88E-04,56.3
OTU_472,OZ310474.1,85.417,48,7,0,22,69,11558386,11558433,8.88E-04,56.3
OTU_472,OZ310474.1,85.417,48,7,0,22,69,18324176,18324223,8.88E-04,56.3
OTU_472,OZ310474.1,85.417,48,7,0,22,69,24446438,24446485,8.88E-04,56.3
OTU_472,OZ310474.1,85.417,48,7,0,22,69,25276374,25276327,8.88E-04,56.3
OTU_472,OZ310474.1,85.417,48,7,0,22,69,26560885,26560838,8.88E-04,56.3
OTU_472,OZ310474.1,85.417,48,7,0,22,69,27554482,27554435,8.88E-04,56.3
OTU_472,OZ310474.1,85.417,48,7,0,22,69,27849003,27849050,8.88E-04,56.3
OTU_472,OZ310474.1,85.417,48,7,0,22,69,30417771,30417724,8.88E-04,56.3
OTU_472,OZ310474.1,85.106,47,7,0,23,69,27593109,27593063,0.003,54.5
OTU_472,OZ310474.1,86.364,44,6,0,26,69,3001725,3001768,0.003,53.6
OTU_472,OZ310474.1,86.364,44,6,0,26,69,9067076,9067033,0.003,53.6
OTU_472,OZ310474.1,86.364,44,6,0,26,69,11952238,11952281,0.003,53.6
OTU_472,OZ310474.1,86.364,44,6,0,26,69,28919713,28919756,0.003,53.6
OTU_472,OZ310474.1,91.667,36,3,0,34,69,4004853,4004818,0.011,52.7
OTU_472,OZ310474.1,85.417,48,6,1,22,69,23109976,23109930,0.011,52.7
OTU_472,OZ310474.1,91.667,36,3,0,34,69,26802109,26802144,0.011,52.7
OTU_472,OZ310474.1,83.333,48,8,0,22,69,2890682,2890729,0.011,51.8
OTU_472,OZ310474.1,83.333,48,8,0,22,69,6069438,6069391,0.011,51.8
OTU_472,OZ310474.1,83.333,48,8,0,22,69,6466476,6466523,0.011,51.8
OTU_472,OZ310474.1,83.333,48,8,0,22,69,6620114,6620161,0.011,51.8
OTU_472,OZ310474.1,83.333,48,8,0,22,69,11954822,11954775,0.011,51.8
OTU_472,OZ310474.1,83.333,48,8,0,22,69,22072491,22072538,0.011,51.8
OTU_472,OZ310474.1,83.333,48,8,0,22,69,22172927,22172880,0.011,51.8
OTU_472,OZ310474.1,83.333,48,8,0,22,69,23040443,23040490,0.011,51.8
OTU_472,OZ310474.1,83.333,48,8,0,22,69,26496744,26496791,0.011,51.8
OTU_472,OZ310474.1,83.333,48,8,0,22,69,27225446,27225493,0.011,51.8
OTU_472,OZ310474.1,83.333,48,8,0,22,69,29270876,29270923,0.011,51.8
OTU_472,OZ310474.1,83.333,48,8,0,22,69,30415277,30415324,0.011,51.8
OTU_472,OZ310474.1,83.333,48,8,0,22,69,31067416,31067369,0.011,51.8
OTU_472,OZ310474.1,83.333,48,8,0,22,69,31115261,31115308,0.011,51.8
OTU_472,OZ310474.1,83.333,48,8,0,22,69,32335038,32335085,0.011,51.8
OTU_472,OZ310474.1,83.673,49,5,1,24,69,32434643,32434595,0.011,51.8
OTU_472,OZ310474.1,83.333,48,8,0,22,69,32466392,32466439,0.011,51.8
OTU_472,OZ310474.1,96.667,30,1,0,40,69,495942,495971,0.038,50.9
OTU_472,OZ310474.1,96.667,30,1,0,40,69,715650,715679,0.038,50.9
OTU_472,OZ310474.1,96.667,30,1,0,40,69,3912489,3912460,0.038,50.9
OTU_472,OZ310474.1,82,50,9,0,20,69,4632111,4632160,0.038,50.9
OTU_472,OZ310474.1,91.429,35,3,0,35,69,5068216,5068250,0.038,50.9
OTU_472,OZ310474.1,96.667,30,1,0,40,69,6262414,6262443,0.038,50.9
OTU_472,OZ310474.1,96.667,30,1,0,40,69,11667740,11667769,0.038,50.9
OTU_472,OZ310474.1,82,50,9,0,20,69,23901892,23901941,0.038,50.9
OTU_472,OZ310474.1,82.979,47,8,0,23,69,9315902,9315856,0.038,50
OTU_472,OZ310474.1,82.979,47,8,0,23,69,25273889,25273935,0.038,50
OTU_472,OZ310474.1,82.979,47,8,0,23,69,26251746,26251700,0.038,50
OTU_472,OZ310474.1,85.714,42,6,0,26,67,30561887,30561846,0.038,50
OTU_472,OZ310474.1,82.979,47,8,0,23,69,30874053,30874099,0.038,50
OTU_472,OZ310465.1,87.755,49,6,0,13,61,51659780,51659732,5.99E-06,62.6
OTU_472,OZ310465.1,87.5,48,6,0,22,69,36795,36842,2.09E-05,60.8
OTU_472,OZ310465.1,87.5,48,6,0,22,69,27265682,27265635,2.09E-05,60.8
OTU_472,OZ310465.1,87.5,48,6,0,22,69,49423315,49423268,2.09E-05,60.8
OTU_472,OZ310465.1,85.714,49,7,0,24,72,9233970,9234018,2.55E-04,58.1
OTU_472,OZ310465.1,88.636,44,5,0,26,69,55638688,55638731,2.55E-04,58.1
OTU_472,OZ310465.1,85.714,49,7,0,20,68,55837516,55837564,2.55E-04,58.1
OTU_472,OZ310465.1,94.444,36,2,0,26,61,12376523,12376488,2.55E-04,57.2
OTU_472,OZ310465.1,85.417,48,7,0,22,69,3779301,3779254,8.88E-04,56.3
OTU_472,OZ310465.1,85.417,48,7,0,22,69,4265151,4265198,8.88E-04,56.3
OTU_472,OZ310465.1,85.417,48,7,0,22,69,13598799,13598752,8.88E-04,56.3
OTU_472,OZ310465.1,85.417,48,7,0,22,69,18315059,18315012,8.88E-04,56.3
OTU_472,OZ310465.1,85.417,48,7,0,22,69,20153783,20153736,8.88E-04,56.3
OTU_472,OZ310465.1,85.417,48,7,0,22,69,20333346,20333299,8.88E-04,56.3
OTU_472,OZ310465.1,85.417,48,7,0,22,69,20586913,20586866,8.88E-04,56.3
OTU_472,OZ310465.1,85.417,48,7,0,22,69,24714155,24714108,8.88E-04,56.3
OTU_472,OZ310465.1,85.417,48,7,0,22,69,25333832,25333785,8.88E-04,56.3
OTU_472,OZ310465.1,85.417,48,7,0,22,69,32618716,32618669,8.88E-04,56.3
OTU_472,OZ310465.1,85.417,48,7,0,22,69,38055245,38055292,8.88E-04,56.3
OTU_472,OZ310465.1,85.417,48,7,0,22,69,40589221,40589268,8.88E-04,56.3
OTU_472,OZ310465.1,92.105,38,3,0,22,59,42298717,42298680,8.88E-04,56.3
OTU_472,OZ310465.1,85.417,48,7,0,22,69,43345659,43345612,8.88E-04,56.3
OTU_472,OZ310465.1,85.417,48,7,0,22,69,51417004,51417051,8.88E-04,56.3
OTU_472,OZ310465.1,85.417,48,7,0,22,69,53186916,53186869,8.88E-04,56.3
OTU_472,OZ310465.1,85.417,48,7,0,22,69,54855680,54855633,8.88E-04,56.3
OTU_472,OZ310465.1,85.417,48,7,0,22,69,59043996,59044043,8.88E-04,56.3
OTU_472,OZ310465.1,85.417,48,7,0,22,69,59104334,59104381,8.88E-04,56.3
OTU_472,OZ310465.1,85.417,48,7,0,22,69,59108792,59108745,8.88E-04,56.3
OTU_472,OZ310465.1,85.417,48,7,0,22,69,60572117,60572070,8.88E-04,56.3
OTU_472,OZ310465.1,85.417,48,7,0,22,69,60624034,60623987,8.88E-04,56.3
OTU_472,OZ310465.1,85.417,48,7,0,22,69,64112339,64112292,8.88E-04,56.3
OTU_472,OZ310465.1,85.417,48,7,0,22,69,65550339,65550292,8.88E-04,56.3
OTU_472,OZ310465.1,90,40,4,0,22,61,5324302,5324263,8.88E-04,55.4
OTU_472,OZ310465.1,84,50,8,0,20,69,21989582,21989631,8.88E-04,55.4
OTU_472,OZ310465.1,84,50,8,0,20,69,38754434,38754483,8.88E-04,55.4
OTU_472,OZ310465.1,84,50,8,0,20,69,39308540,39308491,8.88E-04,55.4
OTU_472,OZ310465.1,85.106,47,7,0,23,69,15618758,15618804,0.003,54.5
OTU_472,OZ310465.1,85.106,47,7,0,23,69,28388331,28388377,0.003,54.5
OTU_472,OZ310465.1,86.364,44,6,0,26,69,2878710,2878667,0.003,53.6
OTU_472,OZ310465.1,83.673,49,8,0,21,69,3279334,3279286,0.003,53.6
OTU_472,OZ310465.1,86.364,44,6,0,26,69,11843648,11843691,0.003,53.6
OTU_472,OZ310465.1,86.364,44,6,0,26,69,11883266,11883309,0.003,53.6
OTU_472,OZ310465.1,86.364,44,6,0,26,69,53738077,53738034,0.003,53.6
OTU_472,OZ310465.1,91.667,36,3,0,34,69,6028851,6028816,0.011,52.7
OTU_472,OZ310465.1,85.417,48,6,1,22,69,14580343,14580389,0.011,52.7
OTU_472,OZ310465.1,91.667,36,3,0,34,69,25442324,25442289,0.011,52.7
OTU_472,OZ310465.1,87.805,41,5,0,22,62,32131635,32131595,0.011,52.7
OTU_472,OZ310465.1,87.805,41,5,0,22,62,32132762,32132722,0.011,52.7
OTU_472,OZ310465.1,87.805,41,5,0,22,62,32142544,32142584,0.011,52.7
OTU_472,OZ310465.1,82.353,51,9,0,22,72,45556121,45556071,0.011,52.7
OTU_472,OZ310465.1,85.417,48,6,1,22,69,55641253,55641207,0.011,52.7
OTU_472,OZ310465.1,91.667,36,3,0,34,69,55840626,55840591,0.011,52.7
OTU_472,OZ310465.1,91.667,36,3,0,34,69,60709352,60709387,0.011,52.7
OTU_472,OZ310465.1,91.667,36,3,0,34,69,65563274,65563309,0.011,52.7
OTU_472,OZ310465.1,83.333,48,8,0,22,69,10637862,10637815,0.011,51.8
OTU_472,OZ310465.1,83.333,48,8,0,22,69,11369397,11369444,0.011,51.8
OTU_472,OZ310465.1,83.333,48,8,0,22,69,11885841,11885794,0.011,51.8
OTU_472,OZ310465.1,83.333,48,8,0,22,69,11955984,11956031,0.011,51.8
OTU_472,OZ310465.1,83.333,48,8,0,22,69,12550084,12550131,0.011,51.8
OTU_472,OZ310465.1,83.333,48,8,0,22,69,12674759,12674806,0.011,51.8
OTU_472,OZ310465.1,83.333,48,8,0,22,69,12676415,12676368,0.011,51.8
OTU_472,OZ310465.1,83.333,48,8,0,22,69,13596208,13596255,0.011,51.8
OTU_472,OZ310465.1,83.333,48,8,0,22,69,15818354,15818401,0.011,51.8
OTU_472,OZ310465.1,83.333,48,8,0,22,69,15931552,15931505,0.011,51.8
OTU_472,OZ310465.1,83.333,48,8,0,22,69,16780631,16780584,0.011,51.8
OTU_472,OZ310465.1,83.333,48,8,0,22,69,17482320,17482273,0.011,51.8
OTU_472,OZ310465.1,83.333,48,8,0,22,69,17841214,17841167,0.011,51.8
OTU_472,OZ310465.1,83.333,48,8,0,22,69,20529502,20529549,0.011,51.8
OTU_472,OZ310465.1,83.333,48,8,0,22,69,21217926,21217973,0.011,51.8
OTU_472,OZ310465.1,83.333,48,8,0,22,69,22127948,22127995,0.011,51.8
OTU_472,OZ310465.1,83.333,48,8,0,22,69,22130480,22130433,0.011,51.8
OTU_472,OZ310465.1,83.333,48,8,0,22,69,22519748,22519795,0.011,51.8
OTU_472,OZ310465.1,83.333,48,8,0,22,69,25440120,25440167,0.011,51.8
OTU_472,OZ310465.1,83.333,48,8,0,22,69,27263948,27263995,0.011,51.8
OTU_472,OZ310465.1,83.333,48,8,0,22,69,27409294,27409247,0.011,51.8
OTU_472,OZ310465.1,83.333,48,8,0,22,69,27559404,27559451,0.011,51.8
OTU_472,OZ310465.1,83.333,48,8,0,22,69,27793882,27793835,0.011,51.8
OTU_472,OZ310465.1,83.333,48,8,0,22,69,31877210,31877257,0.011,51.8
OTU_472,OZ310465.1,83.333,48,8,0,22,69,31879496,31879449,0.011,51.8
OTU_472,OZ310465.1,83.333,48,8,0,22,69,33482217,33482170,0.011,51.8
OTU_472,OZ310465.1,83.333,48,8,0,22,69,33630686,33630733,0.011,51.8
OTU_472,OZ310465.1,83.333,48,8,0,22,69,33632882,33632835,0.011,51.8
OTU_472,OZ310465.1,83.333,48,8,0,22,69,39306017,39306064,0.011,51.8
OTU_472,OZ310465.1,83.333,48,8,0,22,69,43343218,43343265,0.011,51.8
OTU_472,OZ310465.1,83.333,48,8,0,22,69,45750733,45750686,0.011,51.8
OTU_472,OZ310465.1,83.333,48,8,0,22,69,50321405,50321358,0.011,51.8
OTU_472,OZ310465.1,83.333,48,8,0,22,69,53088903,53088950,0.011,51.8
OTU_472,OZ310465.1,83.333,48,8,0,22,69,55118725,55118678,0.011,51.8
OTU_472,OZ310465.1,83.333,48,8,0,22,69,56417986,56417939,0.011,51.8
OTU_472,OZ310465.1,83.333,48,8,0,22,69,57671649,57671602,0.011,51.8
OTU_472,OZ310465.1,83.333,48,8,0,22,69,60715097,60715050,0.011,51.8
OTU_472,OZ310465.1,83.333,48,8,0,22,69,62083570,62083523,0.011,51.8
OTU_472,OZ310465.1,83.333,48,8,0,22,69,64645178,64645225,0.011,51.8
OTU_472,OZ310465.1,96.667,30,1,0,40,69,2875050,2875021,0.038,50.9
OTU_472,OZ310465.1,88.095,42,4,1,28,69,9236015,9235975,0.038,50.9
OTU_472,OZ310465.1,96.667,30,1,0,40,69,10557721,10557692,0.038,50.9
OTU_472,OZ310465.1,96.667,30,1,0,40,69,16042125,16042096,0.038,50.9
OTU_472,OZ310465.1,78.333,60,13,0,22,81,16322147,16322088,0.038,50.9
OTU_472,OZ310465.1,82,50,9,0,20,69,17924159,17924110,0.038,50.9
OTU_472,OZ310465.1,96.667,30,1,0,40,69,21590707,21590736,0.038,50.9
OTU_472,OZ310465.1,88.095,42,4,1,22,62,28311996,28311955,0.038,50.9
OTU_472,OZ310465.1,87.5,40,5,0,22,61,42288960,42288999,0.038,50.9
OTU_472,OZ310465.1,87.5,40,5,0,22,61,51185348,51185387,0.038,50.9
OTU_472,OZ310465.1,84.444,45,7,0,25,69,53182063,53182107,0.038,50.9
OTU_472,OZ310465.1,82.979,47,8,0,22,68,8458084,8458038,0.038,50
OTU_472,OZ310465.1,85.714,42,6,0,21,62,10028038,10028079,0.038,50
OTU_472,OZ310465.1,82.979,47,8,0,23,69,17290846,17290800,0.038,50
OTU_472,OZ310465.1,82.979,47,8,0,22,68,49175102,49175056,0.038,50
OTU_472,XM_050646677.1,83.607,61,9,1,22,81,2273,2213,5.99E-06,62.6
OTU_472,XM_050646677.1,81.667,60,11,0,22,81,923,982,7.29E-05,59.9
OTU_472,XR_009059085.1,85,60,7,2,22,80,1522,1464,2.09E-05,61.7
OTU_472,XR_009059087.1,85,60,7,2,22,80,1522,1464,2.09E-05,61.7
OTU_472,XR_009059089.1,85,60,7,2,22,80,1522,1464,2.09E-05,61.7
OTU_472,OZ310476.1,86.275,51,7,0,22,72,5710913,5710963,2.09E-05,61.7
OTU_472,OZ310476.1,87.234,47,6,0,23,69,17089627,17089581,7.29E-05,59
OTU_472,OZ310476.1,85.417,48,7,0,22,69,9438538,9438491,8.88E-04,56.3
OTU_472,OZ310476.1,85.417,48,7,0,22,69,10575001,10575048,8.88E-04,56.3
OTU_472,OZ310476.1,85.417,48,7,0,22,69,17165397,17165350,8.88E-04,56.3
OTU_472,OZ310476.1,85.417,48,7,0,22,69,17273080,17273127,8.88E-04,56.3
OTU_472,OZ310476.1,85.417,48,7,0,22,69,21103530,21103577,8.88E-04,56.3
OTU_472,OZ310476.1,85.417,48,7,0,22,69,22005018,22005065,8.88E-04,56.3
OTU_472,OZ310476.1,85.417,48,7,0,22,69,23326209,23326256,8.88E-04,56.3
OTU_472,OZ310476.1,85.417,48,7,0,22,69,23995648,23995695,8.88E-04,56.3
OTU_472,OZ310476.1,85.417,48,7,0,22,69,25512415,25512368,8.88E-04,56.3
OTU_472,OZ310476.1,85.417,48,7,0,22,69,26122006,26121959,8.88E-04,56.3
OTU_472,OZ310476.1,80.328,61,9,1,22,79,18940515,18940575,8.88E-04,55.4
OTU_472,OZ310476.1,86.364,44,6,0,26,69,4884605,4884648,0.003,53.6
OTU_472,OZ310476.1,86.364,44,6,0,26,69,8611136,8611093,0.003,53.6
OTU_472,OZ310476.1,82.353,51,9,0,22,72,18808635,18808585,0.011,52.7
OTU_472,OZ310476.1,83.333,48,8,0,22,69,5491538,5491491,0.011,51.8
OTU_472,OZ310476.1,83.333,48,8,0,22,69,5616379,5616426,0.011,51.8
OTU_472,OZ310476.1,83.333,48,8,0,22,69,8392781,8392734,0.011,51.8
OTU_472,OZ310476.1,83.333,48,8,0,22,69,8663455,8663408,0.011,51.8
OTU_472,OZ310476.1,83.333,48,8,0,22,69,10514552,10514505,0.011,51.8
OTU_472,OZ310476.1,83.333,48,8,0,22,69,11695657,11695704,0.011,51.8
OTU_472,OZ310476.1,83.333,48,8,0,22,69,16781258,16781305,0.011,51.8
OTU_472,OZ310476.1,83.333,48,8,0,22,69,16785614,16785567,0.011,51.8
OTU_472,OZ310476.1,83.333,48,8,0,22,69,16892240,16892287,0.011,51.8
OTU_472,OZ310476.1,83.333,48,8,0,22,69,16897256,16897209,0.011,51.8
OTU_472,OZ310476.1,83.333,48,8,0,22,69,22731843,22731796,0.011,51.8
OTU_472,OZ310476.1,83.333,48,8,0,22,69,22883738,22883691,0.011,51.8
OTU_472,OZ310476.1,83.333,48,8,0,22,69,25839710,25839757,0.011,51.8
OTU_472,OZ310476.1,83.333,48,8,0,22,69,26119430,26119477,0.011,51.8
OTU_472,OZ310476.1,83.333,48,8,0,22,69,31989362,31989409,0.011,51.8
OTU_472,OZ310476.1,83.333,48,8,0,22,69,31991772,31991725,0.011,51.8
OTU_472,OZ310476.1,96.667,30,1,0,40,69,2461728,2461757,0.038,50.9
OTU_472,OZ310476.1,96.667,30,1,0,40,69,4037072,4037043,0.038,50.9
OTU_472,OZ310476.1,82,50,9,0,20,69,10343695,10343744,0.038,50.9
OTU_472,OZ310476.1,96.667,30,1,0,40,69,17276195,17276166,0.038,50.9
OTU_472,OZ310476.1,96.667,30,1,0,40,69,20436945,20436974,0.038,50.9
OTU_472,OZ310476.1,82.979,47,8,0,23,69,15548980,15548934,0.038,50
OTU_472,OZ310467.1,92.683,41,3,0,22,62,9917402,9917362,2.09E-05,61.7
OTU_472,OZ310467.1,87.5,48,6,0,22,69,7464004,7464051,2.09E-05,60.8
OTU_472,OZ310467.1,87.5,48,6,0,22,69,8120776,8120823,2.09E-05,60.8
OTU_472,OZ310467.1,87.5,48,6,0,22,69,32317925,32317972,2.09E-05,60.8
OTU_472,OZ310467.1,86,50,7,0,20,69,28821314,28821363,7.29E-05,59.9
OTU_472,OZ310467.1,92.5,40,3,0,22,61,46330491,46330452,7.29E-05,59.9
OTU_472,OZ310467.1,84.314,51,8,0,22,72,33365352,33365402,2.55E-04,57.2
OTU_472,OZ310467.1,85.417,48,7,0,22,69,4119271,4119318,8.88E-04,56.3
OTU_472,OZ310467.1,85.417,48,7,0,22,69,4167249,4167296,8.88E-04,56.3
OTU_472,OZ310467.1,85.417,48,7,0,22,69,6473747,6473794,8.88E-04,56.3
OTU_472,OZ310467.1,85.417,48,7,0,22,69,12979237,12979190,8.88E-04,56.3
OTU_472,OZ310467.1,85.417,48,7,0,22,69,13928942,13928989,8.88E-04,56.3
OTU_472,OZ310467.1,85.417,48,7,0,22,69,15484964,15484917,8.88E-04,56.3
OTU_472,OZ310467.1,88.372,43,5,0,22,64,30892098,30892056,8.88E-04,56.3
OTU_472,OZ310467.1,85.417,48,7,0,22,69,33136147,33136194,8.88E-04,56.3
OTU_472,OZ310467.1,85.417,48,7,0,22,69,33866327,33866374,8.88E-04,56.3
OTU_472,OZ310467.1,85.417,48,7,0,22,69,35794634,35794587,8.88E-04,56.3
OTU_472,OZ310467.1,85.417,48,7,0,22,69,36804370,36804323,8.88E-04,56.3
OTU_472,OZ310467.1,85.417,48,7,0,22,69,52767062,52767015,8.88E-04,56.3
OTU_472,OZ310467.1,85.417,48,7,0,22,69,56890563,56890516,8.88E-04,56.3
OTU_472,OZ310467.1,85.106,47,7,0,22,68,1115814,1115860,0.003,54.5
OTU_472,OZ310467.1,85.106,47,7,0,23,69,15341614,15341660,0.003,54.5
OTU_472,OZ310467.1,85.106,47,7,0,23,69,49281741,49281787,0.003,54.5
OTU_472,OZ310467.1,86.364,44,6,0,26,69,1129496,1129453,0.003,53.6
OTU_472,OZ310467.1,89.744,39,4,0,23,61,16754507,16754545,0.003,53.6
OTU_472,OZ310467.1,83.673,49,8,0,21,69,37572294,37572246,0.003,53.6
OTU_472,OZ310467.1,84.783,46,7,0,24,69,3518737,3518782,0.011,52.7
OTU_472,OZ310467.1,88.372,43,4,1,27,69,10226388,10226429,0.011,52.7
OTU_472,OZ310467.1,91.667,36,3,0,34,69,15741839,15741874,0.011,52.7
OTU_472,OZ310467.1,91.667,36,3,0,34,69,16281243,16281208,0.011,52.7
OTU_472,OZ310467.1,91.667,36,3,0,34,69,17851727,17851762,0.011,52.7
OTU_472,OZ310467.1,84.783,46,7,0,22,67,20513417,20513372,0.011,52.7
OTU_472,OZ310467.1,91.667,36,3,0,34,69,26181621,26181586,0.011,52.7
OTU_472,OZ310467.1,91.667,36,3,0,34,69,26209160,26209195,0.011,52.7
OTU_472,OZ310467.1,91.667,36,3,0,34,69,31035043,31035008,0.011,52.7
OTU_472,OZ310467.1,87.805,41,5,0,22,62,33413115,33413075,0.011,52.7
OTU_472,OZ310467.1,82.353,51,9,0,17,67,34003310,34003260,0.011,52.7
OTU_472,OZ310467.1,91.667,36,3,0,34,69,48462758,48462793,0.011,52.7
OTU_472,OZ310467.1,83.333,48,8,0,22,69,1073304,1073351,0.011,51.8
OTU_472,OZ310467.1,83.333,48,8,0,22,69,7998336,7998383,0.011,51.8
OTU_472,OZ310467.1,83.333,48,8,0,22,69,10151353,10151306,0.011,51.8
OTU_472,OZ310467.1,83.333,48,8,0,22,69,11870661,11870614,0.011,51.8
OTU_472,OZ310467.1,83.333,48,8,0,22,69,15262919,15262966,0.011,51.8
OTU_472,OZ310467.1,83.333,48,8,0,22,69,15344054,15344007,0.011,51.8
OTU_472,OZ310467.1,83.333,48,8,0,22,69,15484408,15484361,0.011,51.8
OTU_472,OZ310467.1,83.333,48,8,0,22,69,16154707,16154754,0.011,51.8
OTU_472,OZ310467.1,83.333,48,8,0,22,69,16323868,16323915,0.011,51.8
OTU_472,OZ310467.1,83.333,48,8,0,22,69,19714085,19714132,0.011,51.8
OTU_472,OZ310467.1,83.333,48,8,0,22,69,21336204,21336157,0.011,51.8
OTU_472,OZ310467.1,83.333,48,8,0,22,69,24128186,24128139,0.011,51.8
OTU_472,OZ310467.1,83.333,48,8,0,22,69,26722433,26722386,0.011,51.8
OTU_472,OZ310467.1,83.333,48,8,0,22,69,28823340,28823293,0.011,51.8
OTU_472,OZ310467.1,83.333,48,8,0,22,69,28946908,28946955,0.011,51.8
OTU_472,OZ310467.1,83.333,48,8,0,22,69,31034155,31034108,0.011,51.8
OTU_472,OZ310467.1,83.333,48,8,0,22,69,32781951,32781998,0.011,51.8
OTU_472,OZ310467.1,83.333,48,8,0,22,69,33585697,33585744,0.011,51.8
OTU_472,OZ310467.1,83.333,48,8,0,22,69,37402198,37402151,0.011,51.8
OTU_472,OZ310467.1,83.333,48,8,0,22,69,40074708,40074661,0.011,51.8
OTU_472,OZ310467.1,83.333,48,8,0,22,69,40417860,40417813,0.011,51.8
OTU_472,OZ310467.1,82,50,9,0,20,69,3988859,3988908,0.038,50.9
OTU_472,OZ310467.1,82,50,9,0,20,69,8400477,8400428,0.038,50.9
OTU_472,OZ310467.1,88.095,42,4,1,28,69,14255138,14255178,0.038,50.9
OTU_472,OZ310467.1,96.667,30,1,0,40,69,22015560,22015589,0.038,50.9
OTU_472,OZ310467.1,84.444,45,7,0,25,69,25603261,25603217,0.038,50.9
OTU_472,OZ310467.1,96.667,30,1,0,40,69,25965248,25965277,0.038,50.9
OTU_472,OZ310467.1,91.429,35,3,0,35,69,26717090,26717056,0.038,50.9
OTU_472,OZ310467.1,87.5,40,5,0,22,61,41577030,41576991,0.038,50.9
OTU_472,OZ310467.1,96.667,30,1,0,40,69,48314503,48314474,0.038,50.9
OTU_472,OZ310467.1,85.714,42,6,0,20,61,9911821,9911862,0.038,50
OTU_472,OZ310467.1,85.714,42,6,0,28,69,16157023,16156982,0.038,50
OTU_472,OZ310467.1,86.364,44,5,1,26,69,22920305,22920347,0.038,50
OTU_472,OZ310467.1,82.979,47,8,0,22,68,25742344,25742390,0.038,50
OTU_472,OZ310467.1,82.979,47,8,0,23,69,33868697,33868651,0.038,50
OTU_472,OZ310467.1,82.979,47,8,0,23,69,34410177,34410131,0.038,50
OTU_472,OZ310467.1,89.189,37,4,0,24,60,35189846,35189882,0.038,50
OTU_472,OZ310467.1,80.769,52,10,0,18,69,40496183,40496132,0.038,50
OTU_472,XR_009059088.1,85,60,7,2,22,80,1522,1464,2.09E-05,61.7
OTU_472,OZ310484.1,87.5,48,6,0,22,69,19321896,19321849,2.09E-05,60.8
OTU_472,OZ310484.1,94.737,38,2,0,22,59,57297178,57297141,2.09E-05,60.8
OTU_472,OZ310484.1,87.5,48,6,0,22,69,73628720,73628673,2.09E-05,60.8
OTU_472,OZ310484.1,86,50,7,0,20,69,45441370,45441419,7.29E-05,59.9
OTU_472,OZ310484.1,85.714,49,7,0,21,69,9693692,9693740,2.55E-04,58.1
OTU_472,OZ310484.1,87.5,48,5,1,22,69,21145066,21145112,2.55E-04,57.2
OTU_472,OZ310484.1,85.417,48,7,0,22,69,1227606,1227559,8.88E-04,56.3
OTU_472,OZ310484.1,85.417,48,7,0,22,69,1689073,1689026,8.88E-04,56.3
OTU_472,OZ310484.1,85.417,48,7,0,22,69,2357759,2357712,8.88E-04,56.3
OTU_472,OZ310484.1,85.417,48,7,0,22,69,3718974,3719021,8.88E-04,56.3
OTU_472,OZ310484.1,85.417,48,7,0,22,69,5668690,5668737,8.88E-04,56.3
OTU_472,OZ310484.1,85.417,48,7,0,22,69,6195109,6195156,8.88E-04,56.3
OTU_472,OZ310484.1,85.417,48,7,0,22,69,6730581,6730628,8.88E-04,56.3
OTU_472,OZ310484.1,85.417,48,7,0,22,69,8133632,8133679,8.88E-04,56.3
OTU_472,OZ310484.1,85.417,48,7,0,22,69,11248789,11248836,8.88E-04,56.3
OTU_472,OZ310484.1,85.417,48,7,0,22,69,49993659,49993706,8.88E-04,56.3
OTU_472,OZ310484.1,85.417,48,7,0,22,69,52632654,52632701,8.88E-04,56.3
OTU_472,OZ310484.1,85.417,48,7,0,22,69,54710492,54710445,8.88E-04,56.3
OTU_472,OZ310484.1,85.417,48,7,0,22,69,55551653,55551700,8.88E-04,56.3
OTU_472,OZ310484.1,85.417,48,7,0,22,69,74681473,74681520,8.88E-04,56.3
OTU_472,OZ310484.1,85.417,48,7,0,22,69,75811480,75811433,8.88E-04,56.3
OTU_472,OZ310484.1,85.417,48,7,0,22,69,77018532,77018485,8.88E-04,56.3
OTU_472,OZ310484.1,85.417,48,7,0,22,69,77132370,77132323,8.88E-04,56.3
OTU_472,OZ310484.1,85.417,48,7,0,22,69,77547891,77547844,8.88E-04,56.3
