qseid,sseqid,pident,length,mismatch,gapopens,qstart,qend,sstart,send,evalue,bitscore
OTU_36,AL161450.14,85.714,84,12,0,6,89,74927,75010,1.02E-16,98.7
OTU_36,FN674020.1,84.884,86,13,0,3,88,277,362,3.56E-16,97.8
OTU_36,AL121927.24,84.884,86,13,0,3,88,87533,87448,3.56E-16,97.8
OTU_36,NM_001195028.2,84.884,86,13,0,3,88,1086,1171,3.56E-16,97.8
OTU_36,NG_077212.1,84.884,86,13,0,3,88,1231,1316,3.56E-16,97.8
OTU_36,NM_001193627.3,84.884,86,13,0,3,88,1131,1216,3.56E-16,97.8
OTU_36,AC004979.1,83.908,87,14,0,3,89,58855,58769,1.24E-15,95.1
OTU_36,XM_023188174.1,83.908,87,14,0,3,89,1088,1174,1.24E-15,95.1
OTU_36,NG_027507.2,83.908,87,14,0,3,89,1205,1291,1.24E-15,95.1
OTU_36,XM_033209000.1,83.908,87,14,0,3,89,1084,1170,1.24E-15,95.1
OTU_36,MF989465.1,85.366,82,12,0,6,87,46179,46260,1.24E-15,95.1
OTU_36,MZ041122.1,83.908,87,14,0,3,89,320,406,1.24E-15,95.1
OTU_36,XM_017849293.1,83.908,87,14,0,3,89,1085,1171,1.24E-15,95.1
OTU_36,XM_011936688.1,83.908,87,14,0,3,89,976,1062,1.24E-15,95.1
OTU_36,AC145970.2,84.524,84,13,0,6,89,2787,2704,4.34E-15,94.2
OTU_36,NG_023460.4,84.524,84,13,0,6,89,1229,1312,4.34E-15,94.2
OTU_36,XM_033186823.1,83.721,86,14,0,3,88,647,732,4.34E-15,93.3
OTU_36,XM_028836112.1,84.337,83,13,0,3,85,1134,1216,1.51E-14,92.4
OTU_36,XM_037735393.1,83.908,87,13,1,3,89,636,721,1.51E-14,91.5
OTU_36,XM_010365112.2,82.759,87,15,0,3,89,660,746,5.28E-14,90.6
OTU_36,AC012365.6,82.759,87,15,0,3,89,41594,41680,5.28E-14,90.6
OTU_36,XM_010356855.1,82.759,87,15,0,3,89,1085,1171,5.28E-14,90.6
OTU_36,NG_027498.2,84.146,82,13,0,3,84,1218,1299,5.28E-14,90.6
OTU_36,OM502028.1,84.146,82,13,0,3,84,13758023,13757942,5.28E-14,90.6
OTU_36,NM_001195085.2,82.558,86,15,0,3,88,1134,1219,1.84E-13,88.7
OTU_36,NG_023468.2,82.955,88,14,1,3,89,1235,1322,1.84E-13,88.7
OTU_36,AF420066.1,82.353,85,15,0,5,89,1403,1487,6.44E-13,86.9
OTU_36,AC025731.12,82.927,82,14,0,3,84,20293,20374,6.44E-13,86
OTU_36,NG_027495.3,82.927,82,14,0,3,84,1117,1198,6.44E-13,86
OTU_36,NG_027511.1,82.927,82,14,0,3,84,1200,1281,6.44E-13,86
OTU_36,CP034510.1,82.927,82,14,0,3,84,8229222,8229303,6.44E-13,86
OTU_36,AC280485.1,82.927,82,14,0,3,84,154053,154134,6.44E-13,86
OTU_36,AF420064.1,82.927,82,14,0,3,84,1403,1484,6.44E-13,86
OTU_36,AF420063.1,82.927,82,14,0,3,84,1364,1445,6.44E-13,86
OTU_36,FN674055.1,82.927,82,14,0,3,84,184,265,6.44E-13,86
OTU_36,AC090204.11,82.927,82,10,1,3,84,135243,135320,2.25E-12,85.1
OTU_36,AC147571.5,82.716,81,14,0,4,84,70179,70259,2.25E-12,84.2
OTU_36,AC147657.2,82.716,81,14,0,4,84,29826,29906,2.25E-12,84.2
OTU_36,AC147657.2,82.716,81,14,0,4,84,134385,134305,2.25E-12,84.2
OTU_36,AC142313.1,82.716,81,14,0,4,84,124862,124782,2.25E-12,84.2
OTU_36,AC142313.1,80.247,81,16,0,4,84,20285,20365,1.16E-09,75.2
OTU_36,AC147674.5,82.716,81,14,0,4,84,42699,42619,2.25E-12,84.2
OTU_36,BS000673.1,82.716,81,14,0,4,84,98937,98857,2.25E-12,84.2
OTU_36,BS000672.1,82.716,81,14,0,4,84,130660,130740,2.25E-12,84.2
OTU_36,AC147665.3,82.716,81,14,0,4,84,117887,117807,2.25E-12,84.2
OTU_36,AC147665.3,80.247,81,16,0,4,84,13311,13391,1.16E-09,75.2
OTU_36,AC147342.3,82.716,81,14,0,4,84,108814,108894,2.25E-12,84.2
OTU_36,AC146011.4,82.716,81,14,0,4,84,128972,129052,2.25E-12,84.2
OTU_36,AC150006.3,82.716,81,14,0,4,84,29610,29690,2.25E-12,84.2
OTU_36,AC150006.3,80.247,81,16,0,4,84,134191,134111,1.16E-09,75.2
OTU_36,AC147654.3,82.716,81,14,0,4,84,70225,70305,2.25E-12,84.2
OTU_36,AC147654.3,82.716,81,14,0,4,84,171466,171386,2.25E-12,84.2
OTU_36,NM_001193643.1,82.716,81,14,0,4,84,1158,1238,2.25E-12,84.2
OTU_36,AC149499.2,82.716,81,14,0,4,84,99631,99551,2.25E-12,84.2
OTU_36,AC144378.2,82.716,81,14,0,4,84,70134,70214,2.25E-12,84.2
OTU_36,AC144378.2,82.716,81,14,0,4,84,174700,174620,2.25E-12,84.2
OTU_36,AC147686.2,82.716,81,14,0,4,84,107372,107452,2.25E-12,84.2
OTU_37,XM_011959258.1,86.17,94,11,1,1,92,1141,1234,5.75E-20,109
OTU_37,XM_011996668.1,85.106,94,12,1,1,92,1140,1233,2.44E-18,104
OTU_37,XM_033179866.1,85.106,94,12,1,1,92,1150,1243,2.44E-18,104
OTU_37,XM_031935420.1,85.106,94,12,1,1,92,1141,1234,2.44E-18,104
OTU_37,XM_012089318.1,84.043,94,13,1,1,92,1140,1233,2.98E-17,100
OTU_37,XM_030927256.1,84.043,94,13,1,1,92,1150,1243,2.98E-17,100
OTU_37,AC213900.3,84.043,94,13,1,1,92,17965,18058,2.98E-17,100
OTU_37,XM_031666222.1,82.979,94,14,1,1,92,3405,3498,1.27E-15,96
OTU_37,NM_001195073.3,82.979,94,14,1,1,92,1111,1204,1.27E-15,96
OTU_37,XR_004436142.1,82.609,92,16,0,1,92,1362,1271,1.27E-15,95.1
OTU_37,MZ040940.1,84.884,86,11,1,9,92,324,409,1.27E-15,95.1
OTU_37,KY250071.1,81.915,94,15,1,1,92,2250,2343,1.54E-14,91.5
OTU_37,NC_033884.1,81.915,94,15,1,1,92,2251,2344,1.54E-14,91.5
OTU_37,KY250063.1,81.915,94,15,1,1,92,2251,2344,1.54E-14,91.5
OTU_37,NC_033882.1,81.915,94,15,1,1,92,2251,2344,1.54E-14,91.5
OTU_37,KY250062.1,81.915,94,15,1,1,92,2250,2343,1.54E-14,91.5
OTU_37,JQ256975.1,81.915,94,15,1,1,92,2248,2341,1.54E-14,91.5
OTU_37,AF435515.1,81.915,94,15,1,1,92,290,383,1.54E-14,91.5
OTU_37,KY250067.1,81.915,94,15,1,1,92,2252,2345,1.54E-14,91.5
OTU_37,KY250072.1,81.915,94,15,1,1,92,2252,2345,1.54E-14,91.5
OTU_37,MT712146.1,81.915,94,15,1,1,92,2251,2344,1.54E-14,91.5
OTU_37,KY250068.1,81.915,94,15,1,1,92,2251,2344,1.54E-14,91.5
OTU_37,NM_001195058.2,81.915,94,15,1,1,92,1143,1236,1.54E-14,91.5
OTU_37,MT712145.1,81.915,94,15,1,1,92,2251,2344,1.54E-14,91.5
OTU_37,KY250070.1,81.915,94,15,1,1,92,2249,2342,1.54E-14,91.5
OTU_37,KY250074.1,81.915,94,15,1,1,92,2250,2343,1.54E-14,91.5
OTU_37,NC_033883.1,81.915,94,15,1,1,92,2250,2343,1.54E-14,91.5
OTU_37,KY250066.1,81.915,94,15,1,1,92,2251,2344,1.54E-14,91.5
OTU_37,AC079169.32,81.053,95,15,1,1,92,77316,77222,5.38E-14,89.7
OTU_37,NG_016387.1,81.053,95,15,1,1,92,6415,6509,5.38E-14,89.7
OTU_37,KU682697.1,83.529,85,12,1,10,92,2253,2337,1.88E-13,88.7
OTU_37,KJ193021.1,83.529,85,12,1,10,92,328,412,1.88E-13,88.7
OTU_37,AF420040.1,83.529,85,12,1,10,92,1413,1497,1.88E-13,88.7
OTU_37,EF597503.1,83.529,85,12,1,10,92,2206,2290,1.88E-13,88.7
OTU_37,NG_027509.3,82.609,92,13,2,3,92,1235,1325,1.88E-13,88.7
OTU_37,JQ256910.1,83.529,85,12,1,10,92,2252,2336,1.88E-13,88.7
OTU_37,KJ193017.1,83.529,85,12,1,10,92,328,412,1.88E-13,88.7
OTU_37,JQ256913.1,83.529,85,12,1,10,92,2252,2336,1.88E-13,88.7
OTU_37,U63502.1,81.522,92,15,1,3,92,236,327,1.88E-13,87.8
OTU_37,U63504.1,81.522,92,15,1,3,92,235,326,1.88E-13,87.8
OTU_37,U63510.1,81.522,92,15,1,3,92,235,326,1.88E-13,87.8
OTU_37,AB050158.1,81.522,92,15,1,3,92,1310,1401,1.88E-13,87.8
OTU_37,U63489.1,81.522,92,15,1,3,92,236,327,1.88E-13,87.8
OTU_37,AY765079.1,81.522,92,15,1,3,92,320,411,1.88E-13,87.8
OTU_37,AY765074.1,81.522,92,15,1,3,92,320,411,1.88E-13,87.8
OTU_37,AY765081.1,81.522,92,15,1,3,92,320,411,1.88E-13,87.8
OTU_37,HQ912723.1,81.522,92,15,1,3,92,197,288,1.88E-13,87.8
OTU_37,KU353723.1,81.522,92,15,1,3,92,2253,2344,1.88E-13,87.8
OTU_37,AY765080.1,81.522,92,15,1,3,92,320,411,1.88E-13,87.8
OTU_37,U63500.1,81.522,92,15,1,3,92,235,326,1.88E-13,87.8
OTU_37,AB050159.1,81.522,92,15,1,3,92,1205,1296,1.88E-13,87.8
OTU_37,AB050157.1,81.522,92,15,1,3,92,1315,1406,1.88E-13,87.8
OTU_37,U63503.1,81.522,92,15,1,3,92,235,326,1.88E-13,87.8
OTU_37,U63497.1,81.522,92,15,1,3,92,235,326,1.88E-13,87.8
OTU_37,U63508.1,81.522,92,15,1,3,92,235,326,1.88E-13,87.8
OTU_37,U63498.1,81.522,92,15,1,3,92,235,326,1.88E-13,87.8
OTU_37,AB050163.1,81.522,92,15,1,3,92,1295,1386,1.88E-13,87.8
OTU_37,AB050170.1,81.522,92,15,1,3,92,1306,1397,1.88E-13,87.8
OTU_37,NC_001646.1,81.522,92,15,1,3,92,2252,2343,1.88E-13,87.8
OTU_37,HQ912720.1,81.522,92,15,1,3,92,197,288,1.88E-13,87.8
OTU_37,AB050156.1,81.522,92,15,1,3,92,1317,1408,1.88E-13,87.8
OTU_37,AB050161.1,81.522,92,15,1,3,92,1318,1409,1.88E-13,87.8
OTU_37,U63501.1,81.522,92,15,1,3,92,234,325,1.88E-13,87.8
OTU_37,AB050171.1,81.522,92,15,1,3,92,1313,1404,1.88E-13,87.8
OTU_37,U63490.1,81.522,92,15,1,3,92,235,326,1.88E-13,87.8
OTU_37,HQ912721.1,81.522,92,15,1,3,92,197,288,1.88E-13,87.8
OTU_37,JQ256988.1,80.851,94,16,1,1,92,2248,2341,6.56E-13,86.9
OTU_37,OP088131.1,80.851,94,16,1,1,92,319,412,6.56E-13,86.9
OTU_37,OP088132.1,80.851,94,16,1,1,92,319,412,6.56E-13,86.9
OTU_37,OK183859.1,80.851,94,16,1,1,92,292,385,6.56E-13,86.9
OTU_37,OK183857.1,80.851,94,16,1,1,92,290,383,6.56E-13,86.9
OTU_37,MZ040937.1,80.851,94,16,1,1,92,321,414,6.56E-13,86.9
OTU_37,NC_033885.1,80.851,94,16,1,1,92,2251,2344,6.56E-13,86.9
OTU_37,OR360111.1,80.851,94,16,1,1,92,299,392,6.56E-13,86.9
OTU_37,OP088137.1,80.851,94,16,1,1,92,319,412,6.56E-13,86.9
OTU_37,XR_004437173.1,80.851,94,16,1,1,92,808,715,6.56E-13,86.9
OTU_37,OP088135.1,80.851,94,16,1,1,92,319,412,6.56E-13,86.9
OTU_37,XM_025386835.1,80.851,94,16,1,1,92,2006,2099,6.56E-13,86.9
OTU_37,MT711859.1,80.851,94,16,1,1,92,2250,2343,6.56E-13,86.9
OTU_37,MZ040948.1,80.851,94,16,1,1,92,321,414,6.56E-13,86.9
OTU_37,OQ199566.1,80.851,94,16,1,1,92,2253,2346,6.56E-13,86.9
OTU_37,OP088127.1,80.851,94,16,1,1,92,294,387,6.56E-13,86.9
OTU_37,MZ040959.1,80.851,94,16,1,1,92,321,414,6.56E-13,86.9
OTU_37,OK183844.1,80.851,94,16,1,1,92,292,385,6.56E-13,86.9
OTU_37,OP088134.1,80.851,94,16,1,1,92,319,412,6.56E-13,86.9
OTU_37,OP088133.1,80.851,94,16,1,1,92,319,412,6.56E-13,86.9
OTU_37,OQ199568.1,80.851,94,16,1,1,92,2253,2346,6.56E-13,86.9
OTU_37,JQ256985.1,80.851,94,16,1,1,92,2249,2342,6.56E-13,86.9
OTU_37,OP088128.1,80.851,94,16,1,1,92,294,387,6.56E-13,86.9
OTU_37,OK183794.1,80.851,94,16,1,1,92,233,326,6.56E-13,86.9
OTU_37,JQ256987.1,80.851,94,16,1,1,92,2248,2341,6.56E-13,86.9
OTU_37,JQ256984.1,80.851,94,16,1,1,92,2248,2341,6.56E-13,86.9
OTU_37,MZ040939.1,80.851,94,16,1,1,92,321,414,6.56E-13,86.9
OTU_37,OK183856.1,80.851,94,16,1,1,92,290,383,6.56E-13,86.9
OTU_37,JQ256989.1,80.851,94,16,1,1,92,2248,2341,6.56E-13,86.9
OTU_37,OP088136.1,80.851,94,16,1,1,92,319,412,6.56E-13,86.9
OTU_37,NC_025201.1,80.851,94,16,1,1,92,2253,2346,6.56E-13,86.9
OTU_37,MW242806.1,80.851,94,16,1,1,92,1865,1958,6.56E-13,86.9
OTU_37,OK183815.1,80.851,94,16,1,1,92,318,411,6.56E-13,86.9
OTU_37,MZ041115.1,80.851,94,16,1,1,92,321,414,6.56E-13,86.9
OTU_38,NM_001195058.2,100,94,0,0,1,94,1143,1236,2.08E-38,170
OTU_38,NM_001195073.3,88.298,94,11,0,1,94,1111,1204,3.29E-23,121
OTU_38,NG_027509.3,88.043,92,10,1,3,94,1235,1325,4.89E-21,113
OTU_38,AC213900.3,86.17,94,13,0,1,94,17965,18058,1.71E-20,112
OTU_38,XM_011996668.1,85.106,94,14,0,1,94,1140,1233,2.08E-19,107
OTU_38,NG_027492.2,85.106,94,14,0,1,94,624,717,2.08E-19,107
OTU_38,MZ040940.1,87.209,86,11,0,9,94,324,409,7.26E-19,106
OTU_38,XM_012089318.1,84.043,94,15,0,1,94,1140,1233,8.84E-18,103
OTU_38,XR_004440134.1,84.043,94,12,1,1,94,316,226,3.09E-17,101
OTU_38,XM_033179866.1,84.375,96,11,2,1,94,1150,1243,3.09E-17,101
OTU_38,XM_031935420.1,84.375,96,11,2,1,94,1141,1234,3.09E-17,101
OTU_38,AC207616.3,82.979,94,16,0,1,94,100698,100791,1.08E-16,98.7
OTU_38,MZ040937.1,82.979,94,16,0,1,94,321,414,1.08E-16,98.7
OTU_38,MZ041129.1,82.979,94,16,0,1,94,319,412,1.08E-16,98.7
OTU_38,MZ040948.1,82.979,94,16,0,1,94,321,414,1.08E-16,98.7
OTU_38,MZ040959.1,82.979,94,16,0,1,94,321,414,1.08E-16,98.7
OTU_38,U39012.1,82.979,94,16,0,1,94,314,407,1.08E-16,98.7
OTU_38,MZ040939.1,82.979,94,16,0,1,94,321,414,1.08E-16,98.7
OTU_38,XM_031666222.1,82.979,94,16,0,1,94,3405,3498,1.08E-16,98.7
OTU_38,AC225831.5,82.979,94,16,0,1,94,13194,13287,1.08E-16,98.7
OTU_38,MZ041115.1,82.979,94,16,0,1,94,321,414,1.08E-16,98.7
OTU_38,XM_030927256.1,83.333,96,12,2,1,94,1150,1243,3.76E-16,96.9
OTU_38,XM_011959258.1,83.333,96,12,2,1,94,1141,1234,3.76E-16,96.9
OTU_38,KC757406.1,83.908,87,14,0,1,87,2276,2362,1.31E-15,95.1
OTU_38,MZ041121.1,81.915,94,17,0,1,94,319,412,4.58E-15,94.2
OTU_38,NC_008216.1,81.915,94,17,0,1,94,2253,2346,4.58E-15,94.2
OTU_38,MZ041130.1,81.915,94,17,0,1,94,319,412,4.58E-15,94.2
OTU_38,MZ041127.1,81.915,94,17,0,1,94,318,411,4.58E-15,94.2
OTU_38,KU682697.1,84.337,83,13,0,12,94,2255,2337,1.60E-14,92.4
OTU_38,KJ193021.1,84.337,83,13,0,12,94,330,412,1.60E-14,92.4
OTU_38,AF420040.1,84.337,83,13,0,12,94,1415,1497,1.60E-14,92.4
OTU_38,EF597503.1,84.337,83,13,0,12,94,2208,2290,1.60E-14,92.4
OTU_38,JQ256910.1,84.337,83,13,0,12,94,2254,2336,1.60E-14,92.4
OTU_38,KJ193017.1,84.337,83,13,0,12,94,330,412,1.60E-14,92.4
OTU_38,JQ256913.1,84.337,83,13,0,12,94,2254,2336,1.60E-14,92.4
OTU_38,KM889667.1,80.851,94,18,0,1,94,2257,2350,5.58E-14,89.7
OTU_38,MZ040938.1,80.851,94,18,0,1,94,320,413,5.58E-14,89.7
OTU_38,AC214843.3,80.851,94,18,0,1,94,27203,27110,5.58E-14,89.7
OTU_38,JF293094.1,80.851,94,18,0,1,94,2258,2351,5.58E-14,89.7
OTU_38,MZ041116.1,80.851,94,18,0,1,94,318,411,5.58E-14,89.7
OTU_38,PQ740951.1,80.851,94,18,0,1,94,2248,2341,5.58E-14,89.7
OTU_38,KU308535.1,80.851,94,18,0,1,94,2249,2342,5.58E-14,89.7
OTU_38,EU004476.1,80.851,94,18,0,1,94,4634,4727,5.58E-14,89.7
OTU_38,MZ041117.1,80.851,94,18,0,1,94,318,411,5.58E-14,89.7
OTU_38,OP088131.1,83.133,83,14,0,12,94,330,412,1.95E-13,87.8
OTU_38,OP088132.1,83.133,83,14,0,12,94,330,412,1.95E-13,87.8
OTU_38,EF597501.1,83.133,83,14,0,12,94,2255,2337,1.95E-13,87.8
OTU_38,KJ193018.1,83.133,83,14,0,12,94,330,412,1.95E-13,87.8
OTU_38,AF279699.1,83.133,83,14,0,12,94,295,377,1.95E-13,87.8
OTU_38,OP088137.1,83.133,83,14,0,12,94,330,412,1.95E-13,87.8
OTU_38,OP088130.1,83.133,83,14,0,12,94,305,387,1.95E-13,87.8
OTU_38,OP088135.1,83.133,83,14,0,12,94,330,412,1.95E-13,87.8
OTU_38,KU682698.1,83.133,83,14,0,12,94,2255,2337,1.95E-13,87.8
OTU_38,OP088127.1,83.133,83,14,0,12,94,305,387,1.95E-13,87.8
OTU_38,OP088134.1,83.133,83,14,0,12,94,330,412,1.95E-13,87.8
OTU_38,OP088133.1,83.133,83,14,0,12,94,330,412,1.95E-13,87.8
OTU_38,KJ193019.1,83.133,83,14,0,12,94,330,412,1.95E-13,87.8
OTU_38,OP088128.1,83.133,83,14,0,12,94,305,387,1.95E-13,87.8
OTU_38,MT481926.1,83.133,83,14,0,12,94,2255,2337,1.95E-13,87.8
OTU_38,OP088129.1,83.133,83,14,0,12,94,305,387,1.95E-13,87.8
OTU_38,OP088136.1,83.133,83,14,0,12,94,330,412,1.95E-13,87.8
OTU_38,KJ193255.1,83.133,83,14,0,12,94,330,412,1.95E-13,87.8
OTU_38,XR_004436142.1,80.851,94,16,1,1,94,1362,1271,6.80E-13,86.9
OTU_38,OL638572.1,79.787,94,19,0,1,94,2838,2931,2.37E-12,85.1
OTU_38,MH120593.1,79.787,94,19,0,1,94,2830,2923,2.37E-12,85.1
OTU_38,MK059746.1,79.787,94,19,0,1,94,2829,2922,2.37E-12,85.1
OTU_38,MH444399.1,79.787,94,19,0,1,94,2827,2920,2.37E-12,85.1
OTU_38,MH120756.1,79.787,94,19,0,1,94,2837,2930,2.37E-12,85.1
OTU_38,MZ907646.1,79.787,94,19,0,1,94,2251,2344,2.37E-12,85.1
OTU_38,MH444415.1,79.787,94,19,0,1,94,2828,2921,2.37E-12,85.1
OTU_38,MH444378.1,79.787,94,19,0,1,94,2827,2920,2.37E-12,85.1
OTU_38,MZ921093.1,79.787,94,19,0,1,94,2828,2921,2.37E-12,85.1
OTU_38,PQ137265.1,79.787,94,19,0,1,94,2828,2921,2.37E-12,85.1
OTU_38,MH449188.1,79.787,94,19,0,1,94,2828,2921,2.37E-12,85.1
OTU_38,MW425605.1,79.787,94,19,0,1,94,2837,2930,2.37E-12,85.1
OTU_38,MG665994.1,79.787,94,19,0,1,94,2830,2923,2.37E-12,85.1
OTU_38,MN628098.1,79.787,94,19,0,1,94,2830,2923,2.37E-12,85.1
OTU_38,MZ386856.1,79.787,94,19,0,1,94,2830,2923,2.37E-12,85.1
OTU_38,MZ907658.1,79.787,94,19,0,1,94,2251,2344,2.37E-12,85.1
OTU_38,MH553846.1,79.787,94,19,0,1,94,2829,2922,2.37E-12,85.1
OTU_38,MN482543.1,79.787,94,19,0,1,94,2828,2921,2.37E-12,85.1
OTU_38,MH492647.1,79.787,94,19,0,1,94,2829,2922,2.37E-12,85.1
OTU_38,MN398801.1,79.787,94,19,0,1,94,2833,2926,2.37E-12,85.1
OTU_38,MZ907642.1,79.787,94,19,0,1,94,2251,2344,2.37E-12,85.1
OTU_38,MH444382.1,79.787,94,19,0,1,94,2829,2922,2.37E-12,85.1
OTU_38,MH444374.1,79.787,94,19,0,1,94,2826,2919,2.37E-12,85.1
OTU_38,MH444394.1,79.787,94,19,0,1,94,2827,2920,2.37E-12,85.1
OTU_38,MH444404.1,79.787,94,19,0,1,94,2827,2920,2.37E-12,85.1
OTU_38,MH444400.1,79.787,94,19,0,1,94,2827,2920,2.37E-12,85.1
OTU_38,PV621665.1,79.787,94,19,0,1,94,2828,2921,2.37E-12,85.1
OTU_38,MN192057.1,79.787,94,19,0,1,94,773,866,2.37E-12,85.1
OTU_38,MN503463.1,79.787,94,19,0,1,94,2252,2345,2.37E-12,85.1
OTU_38,OP620864.1,79.787,94,19,0,1,94,2829,2922,2.37E-12,85.1
OTU_38,MZ387355.1,79.787,94,19,0,1,94,2826,2919,2.37E-12,85.1
OTU_38,PV621824.1,79.787,94,19,0,1,94,2828,2921,2.37E-12,85.1
OTU_38,MH981883.1,79.787,94,19,0,1,94,2827,2920,2.37E-12,85.1
OTU_38,MH449073.1,79.787,94,19,0,1,94,2827,2920,2.37E-12,85.1
OTU_38,OM489674.1,79.787,94,19,0,1,94,2828,2921,2.37E-12,85.1
OTU_38,MH444409.1,79.787,94,19,0,1,94,2827,2920,2.37E-12,85.1
OTU_38,MH444377.1,79.787,94,19,0,1,94,2826,2919,2.37E-12,85.1
OTU_39,AC213900.3,90.426,94,9,0,1,94,17965,18058,6.36E-26,130
OTU_39,MZ040940.1,91.86,86,7,0,9,94,324,409,2.70E-24,124
OTU_39,NM_001195058.2,89.13,92,9,1,1,91,1143,1234,1.15E-22,118
OTU_39,XM_011996668.1,88.506,87,10,0,1,87,1140,1226,4.89E-21,113
OTU_39,NG_027509.3,89.412,85,8,1,3,87,1235,1318,5.96E-20,110
OTU_39,XM_012089318.1,87.356,87,11,0,1,87,1140,1226,2.08E-19,108
OTU_39,XM_033179866.1,86.207,87,12,0,1,87,1150,1236,2.53E-18,104
OTU_39,XM_031935420.1,86.207,87,12,0,1,87,1141,1227,2.53E-18,104
OTU_39,XM_031666222.1,86.207,87,12,0,1,87,3405,3491,2.53E-18,104
OTU_39,NM_001195073.3,84.043,94,15,0,1,94,1111,1204,8.84E-18,103
OTU_39,XM_030927256.1,85.057,87,13,0,1,87,1150,1236,1.08E-16,99.6
OTU_39,XM_011959258.1,85.057,87,13,0,1,87,1141,1227,1.08E-16,99.6
OTU_39,XM_025386835.1,83.908,87,14,0,1,87,2006,2092,1.31E-15,95.1
OTU_39,AC079169.32,82.105,95,16,1,1,94,77316,77222,1.60E-14,92.4
OTU_39,NG_016387.1,82.105,95,16,1,1,94,6415,6509,1.60E-14,92.4
OTU_39,AC207616.3,80.851,94,18,0,1,94,100698,100791,5.58E-14,89.7
OTU_39,AC225831.5,80.851,94,18,0,1,94,13194,13287,5.58E-14,89.7
OTU_39,KU682697.1,83.529,85,10,2,12,94,2255,2337,6.80E-13,86
OTU_39,KJ193021.1,83.529,85,10,2,12,94,330,412,6.80E-13,86
OTU_39,AF420040.1,83.529,85,10,2,12,94,1415,1497,6.80E-13,86
OTU_39,EF597503.1,83.529,85,10,2,12,94,2208,2290,6.80E-13,86
OTU_39,JQ256910.1,83.529,85,10,2,12,94,2254,2336,6.80E-13,86
OTU_39,KJ193017.1,83.529,85,10,2,12,94,330,412,6.80E-13,86
OTU_39,JQ256913.1,83.529,85,10,2,12,94,2254,2336,6.80E-13,86
OTU_39,JQ256988.1,79.787,94,19,0,1,94,2248,2341,2.37E-12,85.1
OTU_39,JQ256987.1,79.787,94,19,0,1,94,2248,2341,2.37E-12,85.1
OTU_39,OP088131.1,80.208,96,15,2,1,94,319,412,8.28E-12,83.3
OTU_39,OP088132.1,80.208,96,15,2,1,94,319,412,8.28E-12,83.3
OTU_39,OP088137.1,80.208,96,15,2,1,94,319,412,8.28E-12,83.3
OTU_39,OP088135.1,80.208,96,15,2,1,94,319,412,8.28E-12,83.3
OTU_39,OP088127.1,80.208,96,15,2,1,94,294,387,8.28E-12,83.3
OTU_39,OP088134.1,80.208,96,15,2,1,94,319,412,8.28E-12,83.3
OTU_39,OP088133.1,80.208,96,15,2,1,94,319,412,8.28E-12,83.3
OTU_39,OP088128.1,80.208,96,15,2,1,94,294,387,8.28E-12,83.3
OTU_39,OP088136.1,80.208,96,15,2,1,94,319,412,8.28E-12,83.3
OTU_39,XR_004436142.1,79.787,94,17,1,1,94,1362,1271,8.28E-12,82.4
OTU_39,EF597501.1,82.353,85,11,2,12,94,2255,2337,2.89E-11,81.5
OTU_39,KJ193018.1,82.353,85,11,2,12,94,330,412,2.89E-11,81.5
OTU_39,AF279699.1,82.353,85,11,2,12,94,295,377,2.89E-11,81.5
OTU_39,MZ041121.1,78.571,98,13,2,1,94,319,412,2.89E-11,81.5
OTU_39,OP088130.1,82.353,85,11,2,12,94,305,387,2.89E-11,81.5
OTU_39,KU682698.1,82.353,85,11,2,12,94,2255,2337,2.89E-11,81.5
OTU_39,MZ041130.1,78.571,98,13,2,1,94,319,412,2.89E-11,81.5
OTU_39,KJ193019.1,82.353,85,11,2,12,94,330,412,2.89E-11,81.5
OTU_39,NC_007009.1,82.353,85,11,2,12,94,2259,2341,2.89E-11,81.5
OTU_39,JQ256914.1,82.353,85,11,2,12,94,2257,2339,2.89E-11,81.5
OTU_39,MT481926.1,82.353,85,11,2,12,94,2255,2337,2.89E-11,81.5
OTU_39,OP088129.1,82.353,85,11,2,12,94,305,387,2.89E-11,81.5
OTU_39,KJ193255.1,82.353,85,11,2,12,94,330,412,2.89E-11,81.5
OTU_39,KM889667.1,78.723,94,20,0,1,94,2257,2350,2.89E-11,80.6
OTU_39,JF293094.1,78.723,94,20,0,1,94,2258,2351,2.89E-11,80.6
OTU_39,OK183861.1,78.723,94,20,0,1,94,293,386,2.89E-11,80.6
OTU_39,JQ256980.1,78.723,94,20,0,1,94,2247,2340,2.89E-11,80.6
OTU_39,HM246158.1,78.723,94,20,0,1,94,339,432,2.89E-11,80.6
OTU_39,MZ040937.1,78.723,94,20,0,1,94,321,414,2.89E-11,80.6
OTU_39,MZ040948.1,78.723,94,20,0,1,94,321,414,2.89E-11,80.6
OTU_39,NC_023963.1,78.723,94,20,0,1,94,2244,2337,2.89E-11,80.6
OTU_39,MZ040959.1,78.723,94,20,0,1,94,321,414,2.89E-11,80.6
OTU_39,KU308535.1,78.723,94,20,0,1,94,2249,2342,2.89E-11,80.6
OTU_39,OQ199568.1,78.723,94,20,0,1,94,2253,2346,2.89E-11,80.6
OTU_39,JQ256985.1,78.723,94,20,0,1,94,2249,2342,2.89E-11,80.6
OTU_39,JQ256984.1,78.723,94,20,0,1,94,2248,2341,2.89E-11,80.6
OTU_39,EU004476.1,78.723,94,20,0,1,94,4634,4727,2.89E-11,80.6
